lei,institution_name_hmda,nmls_id,our_lender_slug,legal_name,match_confidence,match_method,minnesota_originations,florida_originations,total_originations,priority_match,notes
549300R0SXC1JU7ZU290,"FIRST COMMUNITY MORTGAGE, INC.",629700,first-community-mortgage,"First Community Mortgage, Inc.",high,reuse_prior_state_curated_lei+tn_curated+tn_curated_gleif+public_nmls,5,0,5,medium,reuse_prior_state_curated_lei map for MN activity (5 MN originations); slug=first-community-mortgage.
549300YD7XJM19TH5O82,CITIZENS EQUITY FIRST CREDIT UNION,407798,cefcu,Citizens Equity First Credit Union (CEFCU),high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+public_nmls,5,0,5,medium,reuse_prior_state_curated_lei map for MN activity (5 MN originations); slug=cefcu.
54930072OCHTUJOZQB56,Liberty Credit Union,518136,liberty-federal-credit-union,Liberty Federal Credit Union,high,reuse_prior_state_curated_lei+mi_in_curated+mi_in_deepen_gleif+public_nmls,5,0,5,medium,reuse_prior_state_curated_lei map for MN activity (5 MN originations); slug=liberty-federal-credit-union.
213800QUAI2VH5YM6310,"EMBRACE HOME LOANS, INC.",2184,embrace-home-loans,"Embrace Home Loans, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,5,0,5,medium,reuse_prior_state_curated_lei map for MN activity (5 MN originations); slug=embrace-home-loans.
254900CIEUZUO7CHPG88,COVANTAGE CREDIT UNION,,covantage-credit-union,CoVantage Credit Union,high,wi_mn_curated+wi_mn_deepen_gleif+lei_identity,5,0,5,medium,wi_mn_curated map for MN activity (5 MN originations); slug=covantage-credit-union.
54930080168VA6Z8UX21,TOWER Federal Credit Union,586147,tower-federal-credit-union,Tower Federal Credit Union,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,4,0,4,medium,reuse_prior_state_curated_lei map for MN activity (4 MN originations); slug=tower-federal-credit-union.
549300EMNDEK4BA8WB53,EMM LOANS LLC,2926,emm-loans,EMM Loans LLC,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+pa_curated+gleif+emm_loans_nmls,4,0,4,medium,reuse_prior_state_curated_lei map for MN activity (4 MN originations); slug=emm-loans.
549300CLRXFVF83ZL806,"NATIONWIDE MORTGAGE BANKERS, INC.",819382,nationwide-mortgage-bankers,"Nationwide Mortgage Bankers, Inc. (NMB / NMBNOW)",high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,4,0,4,medium,reuse_prior_state_curated_lei map for MN activity (4 MN originations); slug=nationwide-mortgage-bankers.
HIDXEG9BLUJZKBGUT764,Bank-Fund Staff Federal Credit Union,283762,bank-fund-staff-federal-credit-union,Bank-Fund Staff Federal Credit Union,high,reuse_prior_state_curated_lei+de_dc_curated+de_dc_curated_gleif+public_nmls,4,0,4,medium,reuse_prior_state_curated_lei map for MN activity (4 MN originations); slug=bank-fund-staff-federal-credit-union.
5493005DKMV1IHIM8E20,"Wilmington Savings Fund Society, FSB",417673,wsfs-bank,"Wilmington Savings Fund Society, FSB",high,reuse_prior_state_curated_lei+pa_curated+gleif+wsfs_nmls,3,0,3,medium,reuse_prior_state_curated_lei map for MN activity (3 MN originations); slug=wsfs-bank.
5493004K0Z4RFJSPYT52,CONSUMERS COOPERATIVE CREDIT UNION,692733,consumers-credit-union-illinois,Consumers Credit Union (Illinois),high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_deepen_gleif+public_nmls,3,0,3,medium,reuse_prior_state_curated_lei map for MN activity (3 MN originations); slug=consumers-credit-union-illinois.
549300LLKEKXL2RM1F61,CONTOUR MORTGAGE CORPORATION,34384,contour-mortgage,Contour Mortgage Corporation,high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,3,0,3,medium,reuse_prior_state_curated_lei map for MN activity (3 MN originations); slug=contour-mortgage.
54930034MNPILHP25H80,Gateway First Bank,7233,gateway-mortgage-myrtle-beach,Gateway First Bank,high,reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls+sc_directory,2,0,2,medium,reuse_prior_state_curated_lei map for MN activity (2 MN originations); slug=gateway-mortgage-myrtle-beach.
254900P7WLDQD9IUL038,Service Federal Credit Union,491588,service-credit-union,Service Credit Union (Service Federal Credit Union),high,reuse_prior_state_curated_lei+ct_nh_curated+ct_nh_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for MN activity (2 MN originations); slug=service-credit-union.
S0Q3AHZRL5K6VQE35M07,First Merchants Bank,,first-merchants-bank,First Merchants Bank,high,reuse_prior_state_curated_lei+mi_in_curated+mi_in_curated_gleif+lei_identity,2,0,2,medium,reuse_prior_state_curated_lei map for MN activity (2 MN originations); slug=first-merchants-bank.
549300LXKO1O7CSK5J52,"FLAT BRANCH MORTGAGE, INC.",224149,flat-branch-mortgage,"Flat Branch Mortgage, Inc.",high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for MN activity (2 MN originations); slug=flat-branch-mortgage.
549300CDOC4F7XSRG390,Pinnacle Bank,418535,pinnacle-bank,Pinnacle Bank,high,reuse_prior_state_curated_lei+tn_curated+tn_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for MN activity (2 MN originations); slug=pinnacle-bank.
549300HFBEONQN2CK447,Union Savings Bank,446047,union-savings-bank,Union Savings Bank,high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for MN activity (2 MN originations); slug=union-savings-bank.
549300GSCUJKJINRJ980,"RUOFF MORTGAGE COMPANY, INC.",141868,ruoff-mortgage,"Ruoff Mortgage Company, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for MN activity (2 MN originations); slug=ruoff-mortgage.
549300R0DP2GXAIMGB41,Bank of Colorado,,bank-of-colorado,Bank of Colorado,high,reuse_prior_state_curated_lei+co_curated+co_deepen_gleif+lei_identity,2,0,2,medium,reuse_prior_state_curated_lei map for MN activity (2 MN originations); slug=bank-of-colorado.
FU7RSW4CQQY98A2O7J66,"BOKF, National Association",403501,bok-financial,"BOKF, National Association (BOK Financial)",high,reuse_prior_state_curated_lei+co_curated+co_deepen_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for MN activity (2 MN originations); slug=bok-financial.
VN1JLT1F3FLLVN3FZG89,First Commonwealth Bank,479240,first-commonwealth-bank,First Commonwealth Bank,high,reuse_prior_state_curated_lei+pa_curated+gleif+fcbanking_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for MN activity (2 MN originations); slug=first-commonwealth-bank.
549300YB1H2FRI6JPM51,LAKE MICHIGAN CREDIT UNION,442967,lake-michigan-credit-union,Lake Michigan Credit Union,high,reuse_prior_state_curated_lei+mi_in_curated+mi_in_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for MN activity (2 MN originations); slug=lake-michigan-credit-union.
549300FUMS21JPQM1N03,FOX COMMUNITIES CREDIT UNION,,fox-communities-credit-union,Fox Communities Credit Union,high,wi_mn_curated+wi_mn_deepen_gleif+lei_identity,2,0,2,medium,wi_mn_curated map for MN activity (2 MN originations); slug=fox-communities-credit-union.
549300BRLQAIJ1LJA253,"Bank First, N.A.",,bank-first-na,"Bank First, N.A.",high,wi_mn_curated+wi_mn_deepen_gleif+lei_identity,2,0,2,medium,wi_mn_curated map for MN activity (2 MN originations); slug=bank-first-na.
5493005JPZ3LXXMB0S24,"Carrington Mortgage Services, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1,2916,1,medium,reuse_prior_state_curated_lei map for MN activity (1 MN originations); slug=carrington-mortgage.
5493008P6YO2KM3EO556,The Dart Bank,406384,dart-bank,Dart Bank,high,reuse_prior_state_curated_lei+mi_in_curated+mi_in_deepen_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for MN activity (1 MN originations); slug=dart-bank.
254900ACUWEGW702BR80,"FM Home Loans, LLC",2212,fm-home-loans,"FM Home Loans, LLC",high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for MN activity (1 MN originations); slug=fm-home-loans.
54930095UWUUXAWASB02,"Atlantic Coast Mortgage, LLC",643114,atlantic-coast-mortgage,"Atlantic Coast Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for MN activity (1 MN originations); slug=atlantic-coast-mortgage.
635400IW1QMK3FNFF894,MERIDIAN BANK,462854,meridian-bank,Meridian Bank,high,reuse_prior_state_curated_lei+de_dc_curated+de_dc_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for MN activity (1 MN originations); slug=meridian-bank.
8I3UVGYULPJQIP7FQV10,"SouthState Bank, National Association",405461,southstate-bank,"SouthState Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1,2616,1,medium,reuse_prior_state_curated_lei map for MN activity (1 MN originations); slug=southstate-bank.
254900ARL5FDX2OOH702,"SUPERIOR CREDIT UNION, INC.",746357,superior-credit-union-ohio,"Superior Credit Union, Inc.",high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_deepen_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for MN activity (1 MN originations); slug=superior-credit-union-ohio.
549300IWE0Y507LPF493,MORTGAGE 1 INCORPORATED,129386,mortgage-1,Mortgage 1 Incorporated,high,reuse_prior_state_curated_lei+mi_in_curated+mi_in_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for MN activity (1 MN originations); slug=mortgage-1.
