year,state,lei,institution_name,total_applications,total_originations,top_counties_served,orig_conventional,orig_fha,orig_va,orig_usda_other,orig_other_loan_type,orig_conventional_pct,orig_fha_pct,orig_va_pct,priority_market
2025,ND,549300DRA4BDXW23LD45,,14,10,38009:2; 38067:1; 38035:1; 38069:1; 38013:1,8,2,0,0,0,80.0,20.0,0.0,national
2025,ND,549300K4ZLGS7SRDTL86,,34,10,38105:2; 38077:2; 38015:2; 38059:1; 38101:1,0,4,6,0,0,0.0,40.0,60.0,national
2025,ND,AD6GFRVSDT01YPT1CS68,,25,10,38017:3; 38105:2; 38089:2; 38059:2; 38049:1,9,0,1,0,0,90.0,0.0,10.0,national
2025,ND,549300J6N77Q8OHYNF23,,10,9,38017:3; 38015:2; 38077:1; 38055:1; 38059:1,7,0,1,1,0,77.78,0.0,11.11,national
2025,ND,549300J7I82PNDVU8H22,,17,9,38017:5; 38009:2; 38093:1; 38101:1,8,1,0,0,0,88.89,11.11,0.0,national
2025,ND,549300KIOYNU323LVJ37,,10,9,38017:2; 38055:2; 38009:1; 38089:1; 38071:1,3,3,3,0,0,33.33,33.33,33.33,national
2025,ND,254900WRP19TBSQG0Z89,,8,8,38017:5; 38063:1; 38089:1; 38059:1,8,0,0,0,0,100.0,0.0,0.0,national
2025,ND,54930001NSTOD85LT125,,8,8,38105:5; 38015:1; 38017:1; 38093:1,7,1,0,0,0,87.5,12.5,0.0,national
2025,ND,54930052M48FOD3CWA54,,24,8,38017:5; 38077:2; 38101:1,4,2,2,0,0,50.0,25.0,25.0,national
2025,ND,549300ALNLUNS3Y53T24,,46,8,38101:2; 38059:1; 38053:1; 38009:1; 38015:1,2,6,0,0,0,25.0,75.0,0.0,national
2025,ND,549300N5XAMERUPUAQ72,,32,8,38053:6; 38061:1; 38059:1,8,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300PQLK8E48ILXV41,,13,8,38017:3; 38021:1; 38083:1; 38035:1; 38059:1,8,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300X2ZT06KCNAN962,,8,8,38017:8,8,0,0,0,0,100.0,0.0,0.0,national
