year,state,lei,institution_name,total_applications,total_originations,top_counties_served,orig_conventional,orig_fha,orig_va,orig_usda_other,orig_other_loan_type,orig_conventional_pct,orig_fha_pct,orig_va_pct,priority_market
2025,NH,549300LLQD0X2OTG0Y27,,49,31,33015:18; 33011:8; 33005:2; 33017:1; 33019:1,19,12,0,0,0,61.29,38.71,0.0,national
2025,NH,549300UR5AOWTJJ7KZ64,,50,29,33011:13; 33003:4; 33015:3; 33009:2; 33017:2,29,0,0,0,0,100.0,0.0,0.0,national
2025,NH,254900DTLHVWQ7NP7R34,,54,28,33011:13; 33017:4; 33013:3; 33007:2; 33003:2,26,2,0,0,0,92.86,7.14,0.0,national
2025,NH,5493008PQSMR41Y70C36,,37,28,33015:14; 33011:8; 33001:2; 33005:2; 33013:2,25,1,2,0,0,89.29,3.57,7.14,national
2025,NH,549300Q50XCC0473FG63,,54,28,33015:8; 33011:6; 33003:3; 33017:3; 33009:2,28,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300S5YL3OH0IVCS62,,38,27,33011:8; 33013:4; 33015:3; 33003:3; 33009:2,0,27,0,0,0,0.0,100.0,0.0,national
2025,NH,549300VCMRO4ST680C11,,84,27,33015:7; 33011:5; 33003:4; 33005:3; 33013:3,0,9,18,0,0,0.0,33.33,66.67,national
2025,NH,PINLJ7T7GLTF48NFP863,,33,27,33015:8; 33011:7; 33017:5; 33019:3; 33005:1,27,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300JYXTZDSPJEPI44,,47,26,33015:11; 33017:4; 33009:3; 33019:3; 33013:2,18,3,5,0,0,69.23,11.54,19.23,national
2025,NH,549300R77W0P105C3S50,,45,26,33011:8; 33015:7; 33013:5; 33005:2; 33019:1,26,0,0,0,0,100.0,0.0,0.0,national
2025,NH,984500D61DCEC4E2B661,,32,26,33015:11; 33017:11; 33011:3; 33007:1,23,2,1,0,0,88.46,7.69,3.85,national
2025,NH,549300323EON4W3CCM44,,27,25,33011:11; 33013:5; 33015:5; 33009:2; 33005:1,19,6,0,0,0,76.0,24.0,0.0,national
2025,NH,549300ALNLUNS3Y53T24,,84,25,33015:5; 33017:5; 33011:3; 33009:3; 33005:3,13,7,5,0,0,52.0,28.0,20.0,national
2025,NH,549300G4ESSS6M0MEG51,,55,25,33011:12; 33015:6; 33013:2; 33001:2; 33017:1,21,2,2,0,0,84.0,8.0,8.0,national
2025,NH,Q708HHR4LD2B7XIZNO92,,47,25,33011:12; 33013:3; 33015:3; 33019:2; 33009:2,17,1,7,0,0,68.0,4.0,28.0,national
2025,NH,2549005SIVTHG14U2905,,33,24,33011:8; 33013:6; 33015:4; 33003:4; 33001:1,21,3,0,0,0,87.5,12.5,0.0,national
2025,NH,5493000EO85W8IS2FR22,,28,24,33011:19; 33015:4; 33013:1,24,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300SK2GVCQXPD4S58,,42,24,33011:12; 33015:5; 33013:3; 33005:2; 33001:1,14,8,2,0,0,58.33,33.33,8.33,national
2025,NH,254900BBWJ82FQDQ6823,,32,23,33011:10; 33001:6; 33013:5; 33003:1; 33015:1,23,0,0,0,0,100.0,0.0,0.0,national
2025,NH,54930021WPEXNHYZUL09,,28,23,33011:8; 33015:6; 33017:3; 33001:2; 33019:2,1,11,11,0,0,4.35,47.83,47.83,national
2025,NH,549300FHGNOLF14HHS09,,31,23,33011:7; 33015:5; 33009:3; 33017:3; 33003:3,23,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300KIOYNU323LVJ37,,34,23,33015:6; 33013:4; 33011:4; 33017:3; 33019:2,4,14,5,0,0,17.39,60.87,21.74,national
2025,NH,549300K4ZLGS7SRDTL86,,53,22,33015:8; 33011:4; 33019:3; 33009:2; 33017:2,0,14,8,0,0,0.0,63.64,36.36,national
2025,NH,549300NWBS6MQJX15N44,,31,22,33011:8; 33003:4; 33013:4; 33001:3; 33017:1,22,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300S32ZDD67D2FB46,,36,22,33003:17; 33013:2; 33007:1; 33005:1; 33015:1,22,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300Y5Y88FQLI7VE83,,51,22,33011:10; 33015:5; 33003:2; 33001:2; 33009:1,22,0,0,0,0,100.0,0.0,0.0,national
2025,NH,254900ZFWS2106HWPH46,,33,21,33015:7; 33011:6; 33013:3; 33003:3; 33005:1,15,3,3,0,0,71.43,14.29,14.29,national
2025,NH,549300KTR1JGH3K6LU06,,52,21,33015:9; 33011:8; 33013:3; 33009:1,21,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300OITV2T766YLP15,,31,21,33015:13; 33017:7; 33001:1,21,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300PL267CW8182203,,50,21,33011:8; 33015:7; 33013:2; 33017:2; 33005:1,2,8,11,0,0,9.52,38.1,52.38,national
2025,NH,549300370QILXLFUWD20,,25,20,33011:5; 33013:4; 33005:3; 33015:3; 33019:2,17,2,1,0,0,85.0,10.0,5.0,national
2025,NH,549300BLL6VL7AXWYP56,,30,20,33011:6; 33013:4; 33017:3; 33001:3; 33015:2,17,3,0,0,0,85.0,15.0,0.0,national
2025,NH,549300QKL5FUBZ8LSF50,,28,20,33011:9; 33017:3; 33015:3; 33001:2; 33007:1,16,4,0,0,0,80.0,20.0,0.0,national
2025,NH,E57ODZWZ7FF32TWEFA76,,35,20,33015:5; 33013:4; 33011:2; 33003:2; 33009:2,20,0,0,0,0,100.0,0.0,0.0,national
2025,NH,254900WEP08K7U7S3A80,,24,19,33017:5; 33011:4; 33015:3; 33001:2; 33019:2,5,12,2,0,0,26.32,63.16,10.53,national
2025,NH,549300J7I82PNDVU8H22,,44,19,33011:6; 33015:3; 33003:2; 33017:2; 33001:2,17,2,0,0,0,89.47,10.53,0.0,national
2025,NH,549300L0OVX5O63S8C68,,34,19,33011:6; 33003:5; 33015:3; 33005:2; 33013:2,19,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300T9P3WXNMXX0I34,,30,19,33011:4; 33015:4; 33005:4; 33017:3; 33003:2,14,4,1,0,0,73.68,21.05,5.26,national
2025,NH,2549004FXPNKCLIN8250,,26,18,33011:9; 33015:6; 33003:2; 33017:1,15,1,2,0,0,83.33,5.56,11.11,national
2025,NH,254900RUCO27MVGTO768,,32,18,33013:7; 33015:5; 33017:3; 33019:1; 33011:1,18,0,0,0,0,100.0,0.0,0.0,national
2025,NH,5493004AS1SPBQOFDR49,,28,18,33015:7; 33011:5; 33017:2; 33003:1; 33019:1,18,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300AENO88GEUWCZ39,,26,18,33017:6; 33013:4; 33011:3; 33015:3; 33019:1,13,4,1,0,0,72.22,22.22,5.56,national
2025,NH,549300EE39SNC5DXTC46,,22,18,33011:6; 33015:5; 33001:2; 33013:2; 33003:2,18,0,0,0,0,100.0,0.0,0.0,national
2025,NH,54930052M48FOD3CWA54,,23,17,33011:7; 33015:5; 33007:2; 33005:1; 33019:1,12,5,0,0,0,70.59,29.41,0.0,national
2025,NH,5493008XQDQ2YZPQKX53,,27,17,33011:12; 33015:2; 33013:1; 33017:1; 33001:1,8,9,0,0,0,47.06,52.94,0.0,national
2025,NH,549300GBPH5PK1AIGV76,,17,17,33015:5; 33005:3; 33013:3; 33011:3; 33017:2,17,0,0,0,0,100.0,0.0,0.0,national
