lei,institution_name_hmda,nmls_id,our_lender_slug,legal_name,match_confidence,match_method,louisiana_originations,florida_originations,total_originations,priority_match,notes
5493005DKMV1IHIM8E20,"Wilmington Savings Fund Society, FSB",417673,wsfs-bank,"Wilmington Savings Fund Society, FSB",high,reuse_prior_state_curated_lei+pa_curated+gleif+wsfs_nmls,5,0,5,medium,reuse_prior_state_curated_lei map for LA activity (5 LA originations); slug=wsfs-bank.
3Y4U8VZURTYWI1W2K376,BMO Bank National Association,401052,bmo-bank,BMO Bank National Association,high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_deepen_gleif+public_nmls,4,0,4,medium,reuse_prior_state_curated_lei map for LA activity (4 LA originations); slug=bmo-bank.
549300YD7XJM19TH5O82,CITIZENS EQUITY FIRST CREDIT UNION,407798,cefcu,Citizens Equity First Credit Union (CEFCU),high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+public_nmls,4,0,4,medium,reuse_prior_state_curated_lei map for LA activity (4 LA originations); slug=cefcu.
FU7RSW4CQQY98A2O7J66,"BOKF, National Association",403501,bok-financial,"BOKF, National Association (BOK Financial)",high,reuse_prior_state_curated_lei+co_curated+co_deepen_gleif+public_nmls,4,0,4,medium,reuse_prior_state_curated_lei map for LA activity (4 LA originations); slug=bok-financial.
549300QR0KFPEDZPEI42,STOCKTON MORTGAGE CORPORATION,,stockton-mortgage,Stockton Mortgage Corporation,high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,4,0,4,medium,reuse_prior_state_curated_lei map for LA activity (4 LA originations); slug=stockton-mortgage.
549300W1HU6IVVIEJ389,"RANLIFE, INC.",3151,ranlife,"RanLife, Inc.",high,reuse_prior_state_curated_lei+ut_nv_curated+ut_nv_gleif+public_nmls,4,0,4,medium,reuse_prior_state_curated_lei map for LA activity (4 LA originations); slug=ranlife.
5493005JPZ3LXXMB0S24,"Carrington Mortgage Services, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,3,2916,3,medium,reuse_prior_state_curated_lei map for LA activity (3 LA originations); slug=carrington-mortgage.
IUGPUX5LWRZ3B6KIZ697,Ameris Bank,405455,ameris-bank,Ameris Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,3,1846,3,medium,reuse_prior_state_curated_lei map for LA activity (3 LA originations); slug=ameris-bank.
54930095UWUUXAWASB02,"Atlantic Coast Mortgage, LLC",643114,atlantic-coast-mortgage,"Atlantic Coast Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,3,0,3,medium,reuse_prior_state_curated_lei map for LA activity (3 LA originations); slug=atlantic-coast-mortgage.
T68X8LLAQYRNDV034K14,United Community Bank,421841,united-community-bank,United Community Bank,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls,3,0,3,medium,reuse_prior_state_curated_lei map for LA activity (3 LA originations); slug=united-community-bank.
549300W4FT4H1UWPGU95,GREENSTATE Credit Union,1495,greenstate-credit-union,GreenState Credit Union,high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for LA activity (2 LA originations); slug=greenstate-credit-union.
549300FK3AFCFVAPH234,"Leader Bank, National Association",449250,leader-bank,"Leader Bank, National Association",high,reuse_prior_state_curated_lei+ma_curated+ma_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for LA activity (2 LA originations); slug=leader-bank.
549300CDOC4F7XSRG390,Pinnacle Bank,418535,pinnacle-bank,Pinnacle Bank,high,reuse_prior_state_curated_lei+tn_curated+tn_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for LA activity (2 LA originations); slug=pinnacle-bank.
549300CLRXFVF83ZL806,"NATIONWIDE MORTGAGE BANKERS, INC.",819382,nationwide-mortgage-bankers,"Nationwide Mortgage Bankers, Inc. (NMB / NMBNOW)",high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for LA activity (2 LA originations); slug=nationwide-mortgage-bankers.
HIDXEG9BLUJZKBGUT764,Bank-Fund Staff Federal Credit Union,283762,bank-fund-staff-federal-credit-union,Bank-Fund Staff Federal Credit Union,high,reuse_prior_state_curated_lei+de_dc_curated+de_dc_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for LA activity (2 LA originations); slug=bank-fund-staff-federal-credit-union.
5493006HAFES1LQ18W28,River Bank & Trust,405629,river-bank-and-trust,River Bank & Trust,high,al_la_curated+al_la_gleif+public_nmls,2,0,2,medium,al_la_curated map for LA activity (2 LA originations); slug=river-bank-and-trust.
549300I0ICF6REKHOC74,"DIRECT MORTGAGE LOANS, LLC",832799,direct-mortgage-loans,"Direct Mortgage Loans, LLC",high,reuse_prior_state_curated_lei+va_md_curated+va_md_deepen_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for LA activity (1 LA originations); slug=direct-mortgage-loans.
254900P7WLDQD9IUL038,Service Federal Credit Union,491588,service-credit-union,Service Credit Union (Service Federal Credit Union),high,reuse_prior_state_curated_lei+ct_nh_curated+ct_nh_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for LA activity (1 LA originations); slug=service-credit-union.
549300VJQJVZKJBDWS17,"TOTAL MORTGAGE SERVICES, LLC",2764,total-mortgage-services,"Total Mortgage Services, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+ma_curated+ma_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for LA activity (1 LA originations); slug=total-mortgage-services.
8I3UVGYULPJQIP7FQV10,"SouthState Bank, National Association",,southstate-bank,"SouthState Bank, National Association",high,al_la_curated+al_la_gleif_reidentify+directory_slug,1,0,1,medium,al_la_curated map for LA activity (1 LA originations); slug=southstate-bank.
549300N1YEXP02MHBR47,"WRIGHT-PATT CREDIT UNION, INC.",510034,wright-patt-credit-union,"Wright-Patt Credit Union, Inc.",high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for LA activity (1 LA originations); slug=wright-patt-credit-union.
549300RYBJHWWDENV610,Alcova Mortgage LLC,40508,alcova-mortgage,Alcova Mortgage LLC,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for LA activity (1 LA originations); slug=alcova-mortgage.
549300LLKEKXL2RM1F61,CONTOUR MORTGAGE CORPORATION,34384,contour-mortgage,Contour Mortgage Corporation,high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for LA activity (1 LA originations); slug=contour-mortgage.
KI0VI4JRMCIJ329YTN75,Valley National Bank,411254,valley-national-bank,Valley National Bank,high,reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for LA activity (1 LA originations); slug=valley-national-bank.
X6T32LKEPUT8LQMW6755,Republic Bank & Trust Company,,republic-bank-trust-kentucky,Republic Bank & Trust Company,high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,1,0,1,medium,reuse_prior_state_curated_lei map for LA activity (1 LA originations); slug=republic-bank-trust-kentucky.
549300A0SVCQJPHVGV20,ALTRA Federal Credit Union,,altra-federal-credit-union,Altra Federal Credit Union,high,reuse_prior_state_curated_lei+wi_mn_curated+wi_mn_deepen_gleif+lei_identity,1,0,1,medium,reuse_prior_state_curated_lei map for LA activity (1 LA originations); slug=altra-federal-credit-union.
549300WYBPIWKK6SQC06,Bell Bank,,bell-bank,Bell Bank,high,reuse_prior_state_curated_lei+wi_mn_curated+wi_mn_deepen_gleif+lei_identity,1,0,1,medium,reuse_prior_state_curated_lei map for LA activity (1 LA originations); slug=bell-bank.
549300QDGMFASKEN7Z77,BLAZE CREDIT UNION,,blaze-credit-union,Blaze Credit Union,high,reuse_prior_state_curated_lei+wi_mn_curated+wi_mn_deepen_gleif+lei_identity,1,0,1,medium,reuse_prior_state_curated_lei map for LA activity (1 LA originations); slug=blaze-credit-union.
549300HVW3AI97UKTO72,Wings Financial Credit Union,,wings-financial-credit-union,Wings Financial Credit Union,high,reuse_prior_state_curated_lei+wi_mn_curated+wi_mn_deepen_gleif+lei_identity,1,0,1,medium,reuse_prior_state_curated_lei map for LA activity (1 LA originations); slug=wings-financial-credit-union.
549300Q02LGIN9AXKP98,FIRST TECHNOLOGY FEDERAL CREDIT UNION,,first-tech-federal-credit-union,First Technology Federal Credit Union,high,reuse_prior_state_curated_lei+or_wa_curated+or_wa_gleif+lei_identity,1,0,1,medium,reuse_prior_state_curated_lei map for LA activity (1 LA originations); slug=first-tech-federal-credit-union.
549300B8JSCK4ZNVX087,MAX Credit Union,410580,max-credit-union,MAX Credit Union,high,al_la_curated+al_la_gleif+public_nmls,1,0,1,medium,al_la_curated map for LA activity (1 LA originations); slug=max-credit-union.
