lei,institution_name_hmda,nmls_id,our_lender_slug,legal_name,match_confidence,match_method,new_mexico_originations,florida_originations,total_originations,priority_match,notes
549300FK3AFCFVAPH234,"Leader Bank, National Association",449250,leader-bank,"Leader Bank, National Association",high,reuse_prior_state_curated_lei+ma_curated+ma_curated_gleif+public_nmls,9,0,9,medium,reuse_prior_state_curated_lei map for NM activity (9 NM originations); slug=leader-bank.
549300R0SXC1JU7ZU290,"FIRST COMMUNITY MORTGAGE, INC.",629700,first-community-mortgage,"First Community Mortgage, Inc.",high,reuse_prior_state_curated_lei+tn_curated+tn_curated_gleif+public_nmls,8,0,8,medium,reuse_prior_state_curated_lei map for NM activity (8 NM originations); slug=first-community-mortgage.
QFROUN1UWUYU0DVIWD51,"Eagle Home Mortgage, LLC",2925,eagle-home-mortgage,"Eagle Home Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+curated_lei_public_nmls,8,3553,8,medium,reuse_prior_state_curated_lei map for NM activity (8 NM originations); slug=eagle-home-mortgage.
549300I0ICF6REKHOC74,"DIRECT MORTGAGE LOANS, LLC",832799,direct-mortgage-loans,"Direct Mortgage Loans, LLC",high,reuse_prior_state_curated_lei+va_md_curated+va_md_deepen_gleif+public_nmls,7,0,7,medium,reuse_prior_state_curated_lei map for NM activity (7 NM originations); slug=direct-mortgage-loans.
E57ODZWZ7FF32TWEFA76,"Citibank, National Association",412915,citibank,"Citibank, National Association",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,7,0,7,medium,reuse_prior_state_curated_lei map for NM activity (7 NM originations); slug=citibank.
549300DMHEHNYZ2OLB41,First United Bank and Trust Company,,first-united-bank-and-trust,First United Bank and Trust Company,high,reuse_prior_state_curated_lei+ar_ms_ok_curated+ar_ms_ok_gleif+lei_identity,6,0,6,medium,reuse_prior_state_curated_lei map for NM activity (6 NM originations); slug=first-united-bank-and-trust.
COINQMNIM6RBU631DD85,Arvest Bank,,arvest-bank,Arvest Bank,high,reuse_prior_state_curated_lei+ar_ms_ok_curated+ar_ms_ok_gleif_reidentify+directory_slug,5,0,5,medium,reuse_prior_state_curated_lei map for NM activity (5 NM originations); slug=arvest-bank.
254900P7WLDQD9IUL038,Service Federal Credit Union,491588,service-credit-union,Service Credit Union (Service Federal Credit Union),high,reuse_prior_state_curated_lei+ct_nh_curated+ct_nh_curated_gleif+public_nmls,5,0,5,medium,reuse_prior_state_curated_lei map for NM activity (5 NM originations); slug=service-credit-union.
549300Q02LGIN9AXKP98,FIRST TECHNOLOGY FEDERAL CREDIT UNION,,first-tech-federal-credit-union,First Technology Federal Credit Union,high,reuse_prior_state_curated_lei+or_wa_curated+or_wa_gleif+lei_identity,5,0,5,medium,reuse_prior_state_curated_lei map for NM activity (5 NM originations); slug=first-tech-federal-credit-union.
549300BEFX6JRSCS5N78,Centennial Bank,466091,centennial-bank,Centennial Bank,high,reuse_prior_state_curated_lei+ar_ms_ok_curated+ar_ms_ok_gleif+public_nmls,5,0,5,medium,reuse_prior_state_curated_lei map for NM activity (5 NM originations); slug=centennial-bank.
549300ESRQ6OLBB56N04,Glacier Bank,,glacier-bank,Glacier Bank,high,reuse_prior_state_curated_lei+id_mt_wy_curated+id_mt_wy_gleif+lei_identity,5,0,5,medium,reuse_prior_state_curated_lei map for NM activity (5 NM originations); slug=glacier-bank.
COOWI3L2W9TPYR3WJX37,First Horizon Bank,405456,first-horizon-bank,First Horizon Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,4,1045,4,medium,reuse_prior_state_curated_lei map for NM activity (4 NM originations); slug=first-horizon-bank.
549300MCIFZSDHUT8X63,"NFM, INC.",2893,nfm-lending,"NFM, Inc. (dba NFM Lending)",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,4,0,4,medium,reuse_prior_state_curated_lei map for NM activity (4 NM originations); slug=nfm-lending.
IUGPUX5LWRZ3B6KIZ697,Ameris Bank,405455,ameris-bank,Ameris Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,3,1846,3,medium,reuse_prior_state_curated_lei map for NM activity (3 NM originations); slug=ameris-bank.
5493005JPZ3LXXMB0S24,"Carrington Mortgage Services, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,3,2916,3,medium,reuse_prior_state_curated_lei map for NM activity (3 NM originations); slug=carrington-mortgage.
213800QUAI2VH5YM6310,"EMBRACE HOME LOANS, INC.",2184,embrace-home-loans,"Embrace Home Loans, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,3,0,3,medium,reuse_prior_state_curated_lei map for NM activity (3 NM originations); slug=embrace-home-loans.
5493003V40VGM7YDFM54,FIRST COLONY MORTGAGE CORPORATION,3112,first-colony-mortgage,First Colony Mortgage Corporation,high,reuse_prior_state_curated_lei+ut_nv_curated+ut_nv_gleif+public_nmls,3,0,3,medium,reuse_prior_state_curated_lei map for NM activity (3 NM originations); slug=first-colony-mortgage.
549300T3F9S1MKFKHC53,HOMESTEAD FUNDING CORP.,3232,homestead-funding,Homestead Funding Corp.,high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,3,0,3,medium,reuse_prior_state_curated_lei map for NM activity (3 NM originations); slug=homestead-funding.
549300UF3FPC7U6RFC59,The Central Trust Bank,,central-trust-bank,The Central Trust Bank,high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,3,0,3,medium,reuse_prior_state_curated_lei map for NM activity (3 NM originations); slug=central-trust-bank.
549300DG3IV05V4C4E03,EUSTIS MORTGAGE CORPORATION,70345,eustis-mortgage,Eustis Mortgage Corporation,high,reuse_prior_state_curated_lei+al_la_curated+al_la_gleif+public_nmls,3,0,3,medium,reuse_prior_state_curated_lei map for NM activity (3 NM originations); slug=eustis-mortgage.
HIDXEG9BLUJZKBGUT764,Bank-Fund Staff Federal Credit Union,283762,bank-fund-staff-federal-credit-union,Bank-Fund Staff Federal Credit Union,high,reuse_prior_state_curated_lei+de_dc_curated+de_dc_curated_gleif+public_nmls,3,0,3,medium,reuse_prior_state_curated_lei map for NM activity (3 NM originations); slug=bank-fund-staff-federal-credit-union.
549300QLO8TSQW5JTK72,WEST GATE BANK,,west-gate-bank,West Gate Bank,high,reuse_prior_state_curated_lei+ia_ks_ne_curated+ia_ks_ne_gleif+lei_identity,3,0,3,medium,reuse_prior_state_curated_lei map for NM activity (3 NM originations); slug=west-gate-bank.
549300L9MOPDT0NKE883,"Fidelity Bank, National Association",,fidelity-bank-kansas,"Fidelity Bank, National Association",high,reuse_prior_state_curated_lei+ia_ks_ne_curated+ia_ks_ne_gleif+lei_identity,3,0,3,medium,reuse_prior_state_curated_lei map for NM activity (3 NM originations); slug=fidelity-bank-kansas.
549300CDOC4F7XSRG390,Pinnacle Bank,418535,pinnacle-bank,Pinnacle Bank,high,reuse_prior_state_curated_lei+tn_curated+tn_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for NM activity (2 NM originations); slug=pinnacle-bank.
5493005DKMV1IHIM8E20,"Wilmington Savings Fund Society, FSB",417673,wsfs-bank,"Wilmington Savings Fund Society, FSB",high,reuse_prior_state_curated_lei+pa_curated+gleif+wsfs_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for NM activity (2 NM originations); slug=wsfs-bank.
54930080168VA6Z8UX21,TOWER Federal Credit Union,586147,tower-federal-credit-union,Tower Federal Credit Union,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for NM activity (2 NM originations); slug=tower-federal-credit-union.
549300QIUZLVR1OLDH55,Genisys Credit Union,409008,genisys-credit-union,Genisys Credit Union,high,reuse_prior_state_curated_lei+mi_in_curated+mi_in_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for NM activity (2 NM originations); slug=genisys-credit-union.
549300CLRXFVF83ZL806,"NATIONWIDE MORTGAGE BANKERS, INC.",819382,nationwide-mortgage-bankers,"Nationwide Mortgage Bankers, Inc. (NMB / NMBNOW)",high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for NM activity (2 NM originations); slug=nationwide-mortgage-bankers.
5493002QRULT2T40BH09,COMMUNITYAMERICA FEDERAL CREDIT UNION,,communityamerica-federal-credit-union,CommunityAmerica Federal Credit Union,high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,2,0,2,medium,reuse_prior_state_curated_lei map for NM activity (2 NM originations); slug=communityamerica-federal-credit-union.
HUX2X73FUCYHUVH1BK78,KeyBank National Association,,keybank,KeyBank National Association,high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+lei_identity,2,0,2,medium,reuse_prior_state_curated_lei map for NM activity (2 NM originations); slug=keybank.
549300QDGMFASKEN7Z77,BLAZE CREDIT UNION,,blaze-credit-union,Blaze Credit Union,high,reuse_prior_state_curated_lei+wi_mn_curated+wi_mn_deepen_gleif+lei_identity,2,0,2,medium,reuse_prior_state_curated_lei map for NM activity (2 NM originations); slug=blaze-credit-union.
549300B4IYL7TZT8FA34,"PREMIER MORTGAGE RESOURCES, L.L.C.",,premier-mortgage-resources,"Premier Mortgage Resources, L.L.C.",high,reuse_prior_state_curated_lei+id_mt_wy_curated+id_mt_wy_gleif+lei_identity,2,0,2,medium,reuse_prior_state_curated_lei map for NM activity (2 NM originations); slug=premier-mortgage-resources.
254900FFZUXK3B729T97,Deseret First Credit Union,403075,deseret-first-credit-union,Deseret First Credit Union,high,reuse_prior_state_curated_lei+ut_nv_curated+ut_nv_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for NM activity (2 NM originations); slug=deseret-first-credit-union.
EQTWLK1G7ODGC2MGLV11,Regions Bank,467341,regions-bank,Regions Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1,5826,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=regions-bank.
Q7C315HKI8VX0SSKBS64,Cadence Bank,402436,huntington-national-bank,Cadence Bank,high,reuse_prior_state_curated_lei+ar_ms_ok_curated+ar_ms_ok_gleif_reidentify+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=huntington-national-bank.
549300OBO7DOF2KOP535,FirstBank,472433,firstbank-tennessee,FirstBank,high,reuse_prior_state_curated_lei+tn_curated+tn_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=firstbank-tennessee.
549300QR0KFPEDZPEI42,STOCKTON MORTGAGE CORPORATION,,stockton-mortgage,Stockton Mortgage Corporation,high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=stockton-mortgage.
254900ZX1UPIG2E7TH11,"ASSURANCE FINANCIAL GROUP, L.L.C.",70876,assurance-financial,"Assurance Financial Group, L.L.C.",high,reuse_prior_state_curated_lei+al_la_curated+al_la_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=assurance-financial.
549300LLKEKXL2RM1F61,CONTOUR MORTGAGE CORPORATION,34384,contour-mortgage,Contour Mortgage Corporation,high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=contour-mortgage.
549300W4FT4H1UWPGU95,GREENSTATE Credit Union,,greenstate-credit-union,GreenState Credit Union,high,reuse_prior_state_curated_lei+ia_ks_ne_curated+ia_ks_ne_gleif+lei_identity,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=greenstate-credit-union.
5493002N5168AC238149,"OceanFirst Bank, National Association",409701,oceanfirst-bank,"OceanFirst Bank, National Association",high,reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=oceanfirst-bank.
549300YD7XJM19TH5O82,CITIZENS EQUITY FIRST CREDIT UNION,407798,cefcu,Citizens Equity First Credit Union (CEFCU),high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=cefcu.
7DMUJTL9FFTVIAG9H788,Commerce Bank,,commerce-bank,Commerce Bank,high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=commerce-bank.
549300HFBEONQN2CK447,Union Savings Bank,446047,union-savings-bank,Union Savings Bank,high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=union-savings-bank.
549300BDHZAV4ZQHQV19,GOLDENWEST,440574,goldenwest-federal-credit-union,Goldenwest Federal Credit Union,high,reuse_prior_state_curated_lei+ut_nv_curated+ut_nv_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=goldenwest-federal-credit-union.
549300N1YEXP02MHBR47,"WRIGHT-PATT CREDIT UNION, INC.",510034,wright-patt-credit-union,"Wright-Patt Credit Union, Inc.",high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=wright-patt-credit-union.
549300MNZECUR067HB12,BancFirst,441224,bancfirst,BancFirst,high,reuse_prior_state_curated_lei+ar_ms_ok_curated+ar_ms_ok_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=bancfirst.
549300E3QJQLKVB40W93,CANVAS CREDIT UNION,410592,canvas-credit-union,Canvas Credit Union,high,reuse_prior_state_curated_lei+co_curated+co_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=canvas-credit-union.
5493008N1D96CHCTQC27,SECURITY SERVICE FEDERAL CREDIT UNION,458903,security-service-federal-credit-union,Security Service Federal Credit Union,high,reuse_prior_state_curated_lei+co_curated+co_deepen_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=security-service-federal-credit-union.
5493008I5A5R6730MQ84,"SECURITY HOME MORTGAGE, LLC",178787,security-home-mortgage,"Security Home Mortgage, LLC",high,reuse_prior_state_curated_lei+ut_nv_curated+ut_nv_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=security-home-mortgage.
549300GG5XNEIGHQTG04,CHARTER WEST BANK,,charter-west-bank,Charter West Bank,high,reuse_prior_state_curated_lei+ia_ks_ne_curated+ia_ks_ne_gleif+lei_identity,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=charter-west-bank.
549300U82B82JH54TO79,Lincoln FSB of Nebraska,,lincoln-fsb-of-nebraska,Lincoln FSB of Nebraska,high,reuse_prior_state_curated_lei+ia_ks_ne_curated+ia_ks_ne_gleif+lei_identity,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=lincoln-fsb-of-nebraska.
549300J5YB46ZKVUNF26,UNIWYO FEDERAL CREDIT UNION,,uniwyo-federal-credit-union,UniWyo Federal Credit Union,high,reuse_prior_state_curated_lei+id_mt_wy_curated+id_mt_wy_gleif+lei_identity,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=uniwyo-federal-credit-union.
254900XZCT60J2G3HK85,Blue Federal Credit Union,,blue-federal-credit-union,Blue Federal Credit Union,high,reuse_prior_state_curated_lei+id_mt_wy_curated+id_mt_wy_gleif+lei_identity,1,0,1,medium,reuse_prior_state_curated_lei map for NM activity (1 NM originations); slug=blue-federal-credit-union.
